sale_id,order_id,date_id,product_id,region_id,customer_id,channel_id,quantidade,preco_unitario,valor_bruto,valor_desconto,valor_devolucao,valor_liquido,custo_total,lucro,cenario_analitico
13992,PED-113991,20240509,5,10,77,2,3,1783.84,5351.52,114.14,24.12,5213.26,3787.83,1425.43,Normal
13993,PED-113992,20240509,14,7,76,2,4,08.03,32.11,0.98,0.52,30.62,12.1,18.51,Normal
13994,PED-113993,20240509,10,9,38,3,1,347.8,347.8,25.08,6.92,315.79,192.45,123.34,Normal
13995,PED-113994,20240509,11,2,96,3,4,680.1,2720.41,295.93,21.48,2402.99,1647.34,755.65,Normal
13996,PED-113995,20240510,6,6,60,2,2,2732.47,5464.94,133.68,58.89,5272.37,3721.87,1550.49,Normal
13997,PED-113996,20240510,13,8,20,3,11,28.73,316.01,30.87,03.01,282.13,140.14,141.99,Normal
13998,PED-113997,20240510,4,7,76,2,1,1445.2,1445.2,25.68,42.8,1376.72,929.4,447.32,Normal
13999,PED-113998,20240510,1,7,135,1,1,3963.9,3963.9,301.51,25.25,3637.13,3035.48,601.65,Normal
14000,PED-113999,20240510,9,3,124,1,2,428.04,856.08,62.51,19.62,773.94,483.9,290.04,Normal
14001,PED-114000,20240510,12,2,89,1,2,972.65,1945.3,123.03,30.73,1791.54,1267.53,524.01,Normal
14002,PED-114001,20240510,5,4,4,3,1,1853.74,1853.74,207.58,27.96,1618.2,1239.39,378.81,Normal
14003,PED-114002,20240510,14,3,44,1,13,7.68,99.8,4.49,1.55,93.76,38.95,54.81,Normal
14004,PED-114003,20240510,14,5,102,1,8,7.87,62.96,2.48,0.2,60.28,23.95,36.32,Normal
14005,PED-114004,20240510,5,9,44,1,1,1704.9,1704.9,77.42,15.03,1612.45,1308.47,303.97,Normal
14006,PED-114005,20240510,14,5,2,2,7,8.12,56.82,0.97,0.62,55.23,21.39,33.84,Normal
14007,PED-114006,20240510,14,1,67,2,6,7.45,44.69,1.56,0.7,42.43,18.23,24.2,Normal
14008,PED-114007,20240510,13,3,29,2,12,26.59,319.03,7.86,0.03,311.14,147.95,163.19,Normal
14009,PED-114008,20240510,3,7,121,1,1,873.64,873.64,82.32,21.35,769.97,605.55,164.42,Normal
14010,PED-114009,20240510,13,9,128,1,6,27.72,166.35,13.19,0.36,152.8,74.39,78.4,Normal
14011,PED-114010,20240510,11,10,83,3,4,626.24,2504.96,173.71,27.36,2303.89,1632.48,671.41,Normal
14012,PED-114011,20240510,12,7,113,3,1,1051.69,1051.69,56.95,7.31,987.43,621.15,366.28,Normal
14013,PED-114012,20240510,5,1,108,2,1,1781.48,1781.48,49.05,20.86,1711.57,1276.32,435.25,Normal
14014,PED-114013,20240510,6,9,10,1,1,2554.45,2554.45,209.61,45.62,2299.22,1840.78,458.44,Normal
14015,PED-114014,20240510,11,3,88,1,2,688.23,1376.47,126.3,13.69,1236.48,795.17,441.31,Normal
14016,PED-114015,20240510,10,9,118,1,2,328.1,656.2,37.23,09.04,609.92,389.44,220.48,Normal
14017,PED-114016,20240510,14,7,156,1,3,8.32,24.97,2.39,0.68,21.89,9.16,12.73,Normal
14018,PED-114017,20240510,5,5,31,1,3,1916.75,5750.25,542.37,99.23,5108.66,3888.78,1219.87,Normal
14019,PED-114018,20240510,3,8,27,2,2,935.06,1870.11,98.67,2.86,1768.58,1223.89,544.69,Normal
14020,PED-114019,20240510,1,5,55,2,3,3933.38,11800.15,247.15,156.85,11396.14,9084.67,2311.46,Normal
14021,PED-114020,20240510,13,7,16,2,11,29.62,325.82,17.92,9.54,298.37,134.83,163.54,Normal
14022,PED-114021,20240510,4,10,28,1,4,1437.7,5750.82,226.68,42.95,5481.19,3775.28,1705.91,Normal
14023,PED-114022,20240510,9,1,147,2,2,433.29,866.59,12.65,18.31,835.63,505.83,329.8,Normal
14024,PED-114023,20240510,14,2,89,2,12,7.96,95.54,1.37,0.89,93.28,35.97,57.32,Normal
14025,PED-114024,20240510,12,8,111,2,1,973.68,973.68,46.36,1.46,925.86,619.66,306.2,Normal
14026,PED-114025,20240510,5,2,89,2,3,1841.54,5524.63,212.98,45.63,5266.03,3911.23,1354.8,Normal
14027,PED-114026,20240510,11,4,18,2,3,672.8,2018.41,77.86,26.3,1914.25,1187.2,727.05,Normal
14028,PED-114027,20240510,10,6,144,2,5,326.32,1631.62,97.8,9.66,1524.17,983.82,540.35,Normal
14029,PED-114028,20240510,5,8,73,1,2,1758.87,3517.73,174.08,80.74,3262.91,2603.96,658.96,Normal
14030,PED-114029,20240510,4,7,56,1,2,1429.74,2859.48,253.01,81.34,2525.13,1897.59,627.54,Normal
14031,PED-114030,20240510,13,5,94,2,7,26.07,182.48,5.88,3.7,172.89,89.25,83.64,Normal
14032,PED-114031,20240510,13,7,24,2,10,27.21,272.12,05.02,02.01,265.09,124.12,140.97,Normal
14033,PED-114032,20240510,13,10,64,1,4,30.12,120.48,11.69,02.03,106.76,49.34,57.41,Normal
14034,PED-114033,20240510,10,4,4,1,2,373.08,746.17,38.91,5.87,701.39,387.63,313.76,Normal
14035,PED-114034,20240510,6,4,51,1,3,2773.66,8320.97,720.09,58.81,7542.07,5537.06,2005.0,Normal
14036,PED-114035,20240511,12,10,107,2,1,1028.51,1028.51,32.77,4.25,991.5,650.97,340.52,Normal
14037,PED-114036,20240511,1,3,93,1,1,4002.68,4002.68,164.16,100.23,3738.3,3123.83,614.47,Normal
14038,PED-114037,20240511,15,3,27,2,3,729.16,2187.49,128.67,44.58,2014.25,1592.92,421.33,Normal
14039,PED-114038,20240511,13,6,114,2,10,28.06,280.6,9.95,03.07,267.58,121.71,145.87,Normal
14040,PED-114039,20240511,12,8,149,1,3,917.43,2752.29,199.82,73.8,2478.68,1854.66,624.02,Normal
14041,PED-114040,20240511,1,6,131,1,1,4394.75,4394.75,366.27,69.62,3958.87,3059.57,899.29,Normal
14042,PED-114041,20240511,2,8,48,1,2,5070.58,10141.16,920.59,133.53,9087.04,7408.68,1678.36,Normal
14043,PED-114042,20240511,14,8,68,2,7,8.58,60.03,1.51,1.28,57.25,21.03,36.22,Normal
14044,PED-114043,20240511,5,1,98,2,3,1832.1,5496.31,264.08,107.51,5124.72,3863.44,1261.28,Normal
14045,PED-114044,20240511,2,8,19,2,1,4976.06,4976.06,254.39,88.48,4633.19,3640.85,992.34,Normal
14046,PED-114045,20240511,8,5,144,1,2,2308.19,4616.39,147.72,11.51,4457.16,3076.5,1380.66,Normal
14047,PED-114046,20240511,16,10,53,2,5,426.57,2132.86,107.32,56.7,1968.83,1235.86,732.97,Normal
14048,PED-114047,20240511,9,2,53,2,5,410.46,2052.3,80.79,18.75,1952.75,1215.93,736.83,Normal
14049,PED-114048,20240511,15,10,158,2,4,782.47,3129.87,152.13,19.64,2958.11,2184.82,773.28,Normal
14050,PED-114049,20240511,3,7,139,2,4,847.4,3389.6,189.0,48.26,3152.34,2469.28,683.06,Normal
14051,PED-114050,20240511,13,10,52,2,15,29.26,438.88,15.99,2.7,420.19,182.18,238.01,Normal
14052,PED-114051,20240511,5,8,160,3,3,1735.27,5205.8,610.26,149.0,4446.54,3763.04,683.5,Normal
14053,PED-114052,20240511,11,5,55,3,2,680.8,1361.59,76.25,20.35,1265.0,804.63,460.36,Normal
14054,PED-114053,20240511,14,8,50,3,14,7.84,109.72,6.87,0.88,101.97,44.04,57.93,Normal
14055,PED-114054,20240511,8,3,44,2,2,2079.43,4158.85,218.96,95.19,3844.7,3211.42,633.29,Normal
14056,PED-114055,20240512,9,5,2,1,1,437.18,437.18,15.89,3.32,417.97,253.3,164.68,Normal
14057,PED-114056,20240512,9,3,138,1,5,445.02,2225.12,79.75,15.5,2129.88,1196.19,933.69,Normal
14058,PED-114057,20240512,7,3,1,1,2,1435.47,2870.95,259.22,51.2,2560.53,1960.14,600.38,Normal
14059,PED-114058,20240512,12,9,10,1,1,1044.12,1044.12,71.59,24.38,948.15,615.31,332.85,Normal
14060,PED-114059,20240512,7,1,108,2,2,1379.83,2759.67,155.84,72.3,2531.53,1992.86,538.67,Normal
14061,PED-114060,20240512,7,9,118,2,2,1494.59,2989.19,126.09,60.29,2802.8,2060.22,742.58,Normal
14062,PED-114061,20240512,5,4,100,2,1,1928.29,1928.29,71.82,10.32,1846.15,1259.23,586.92,Normal
14063,PED-114062,20240512,15,8,122,2,3,835.47,2506.42,88.87,5.51,2412.03,1633.85,778.18,Normal
14064,PED-114063,20240512,11,2,82,2,1,682.11,682.11,19.49,0.25,662.36,418.23,244.12,Normal
14065,PED-114064,20240512,14,9,132,1,4,7.94,31.75,2.88,0.51,28.37,12.19,16.19,Normal
14066,PED-114065,20240512,13,5,88,3,12,28.39,340.66,25.97,5.54,309.15,148.79,160.36,Normal
14067,PED-114066,20240512,13,10,19,2,8,28.9,231.18,3.0,6.7,221.47,99.07,122.4,Normal
14068,PED-114067,20240513,7,3,87,1,1,1501.53,1501.53,55.69,20.27,1425.57,1007.28,418.29,Normal
14069,PED-114068,20240513,3,9,150,2,3,922.57,2767.71,81.23,14.99,2671.5,1842.64,828.86,Normal
14070,PED-114069,20240513,9,8,11,1,5,408.32,2041.62,103.37,48.57,1889.68,1228.36,661.32,Normal
14071,PED-114070,20240513,13,9,33,1,3,29.44,88.32,3.14,0.37,84.81,37.06,47.75,Normal
14072,PED-114071,20240513,5,6,70,2,2,1864.6,3729.19,43.87,71.13,3614.2,2582.54,1031.65,Normal
14073,PED-114072,20240513,13,8,108,1,9,26.51,238.62,21.58,4.99,212.05,113.53,98.53,Normal
14074,PED-114073,20240513,10,8,77,2,5,336.3,1681.48,78.03,43.38,1560.07,995.44,564.63,Normal
14075,PED-114074,20240513,14,5,129,2,16,7.53,120.49,3.2,2.98,114.31,49.54,64.77,Normal
14076,PED-114075,20240513,12,8,105,1,2,1035.28,2070.55,76.92,14.13,1979.5,1256.21,723.29,Normal
14077,PED-114076,20240513,4,9,42,1,2,1415.81,2831.63,100.65,80.62,2650.35,1856.66,793.69,Normal
14078,PED-114077,20240513,6,1,72,2,1,2595.02,2595.02,53.84,45.4,2495.78,1819.33,676.45,Normal
14079,PED-114078,20240513,2,5,149,2,2,5159.27,10318.55,341.03,73.71,9903.8,7604.23,2299.57,Normal
14080,PED-114079,20240513,10,5,27,2,3,344.34,1033.03,21.68,7.47,1003.87,592.12,411.75,Normal
14081,PED-114080,20240513,1,1,74,1,2,4342.31,8684.61,371.41,227.2,8086.0,6030.53,2055.48,Normal
14082,PED-114081,20240513,9,4,51,3,1,397.47,397.47,35.93,9.91,351.63,241.32,110.31,Normal
14083,PED-114082,20240513,14,1,72,2,16,08.05,128.72,4.58,3.25,120.89,50.45,70.44,Normal
14084,PED-114083,20240513,5,9,101,1,2,1936.79,3873.57,314.1,54.49,3504.99,2604.42,900.57,Normal
14085,PED-114084,20240513,13,8,24,3,6,26.58,159.47,15.5,4.58,139.4,75.67,63.72,Normal
14086,PED-114085,20240513,4,1,80,1,2,1323.28,2646.56,81.74,62.05,2502.76,1905.18,597.58,Normal
14087,PED-114086,20240513,12,1,98,1,2,1024.68,2049.35,193.74,46.78,1808.84,1271.18,537.66,Normal
14088,PED-114087,20240513,13,5,117,1,3,30.05,90.15,03.03,1.41,85.71,37.85,47.86,Normal
14089,PED-114088,20240513,3,6,141,2,2,921.5,1843.0,74.89,1.89,1766.21,1179.28,586.93,Normal
14090,PED-114089,20240513,4,7,155,3,4,1367.77,5471.07,459.01,109.44,4902.61,3815.29,1087.32,Normal
14091,PED-114090,20240513,8,5,31,3,3,2301.13,6903.4,430.08,205.84,6267.48,4658.95,1608.53,Normal
14092,PED-114091,20240513,9,9,121,1,2,452.95,905.9,59.19,6.58,840.12,483.04,357.09,Normal
14093,PED-114092,20240513,14,10,40,1,3,7.48,22.45,1.9,0.29,20.26,9.2,11.06,Normal
14094,PED-114093,20240513,13,2,82,1,15,27.61,414.13,36.77,1.82,375.54,187.47,188.07,Normal
14095,PED-114094,20240513,13,1,62,2,11,26.81,294.88,15.15,1.69,278.04,140.67,137.38,Normal
14096,PED-114095,20240513,12,1,108,1,2,1037.95,2075.89,71.67,25.07,1979.15,1261.52,717.63,Normal
14097,PED-114096,20240513,9,4,51,2,2,433.78,867.57,18.26,7.24,842.07,497.97,344.1,Normal
14098,PED-114097,20240513,9,8,46,1,5,399.28,1996.38,168.17,20.05,1808.16,1239.67,568.49,Normal
14099,PED-114098,20240513,8,9,99,2,2,2204.78,4409.56,188.91,97.22,4123.42,3084.17,1039.25,Normal
14100,PED-114099,20240513,6,7,110,1,2,2732.52,5465.04,215.36,70.34,5179.35,3635.25,1544.1,Normal
14101,PED-114100,20240513,15,3,13,1,2,803.1,1606.2,148.63,15.57,1442.0,1064.32,377.68,Normal
14102,PED-114101,20240513,1,1,67,1,2,4260.62,8521.24,812.13,109.77,7599.34,5964.54,1634.79,Normal
14103,PED-114102,20240513,8,5,130,2,2,2337.09,4674.18,152.54,17.52,4504.12,3155.15,1348.97,Normal
14104,PED-114103,20240513,2,9,128,1,3,4957.56,14872.69,897.32,4.48,13970.9,11255.56,2715.34,Normal
14105,PED-114104,20240513,7,8,43,1,1,1472.28,1472.28,128.45,39.75,1304.08,1000.67,303.41,Normal
14106,PED-114105,20240513,7,5,145,1,1,1446.21,1446.21,69.53,30.13,1346.54,1006.73,339.81,Normal
14107,PED-114106,20240513,5,10,83,2,3,1689.73,5069.2,285.89,86.4,4696.9,3904.97,791.93,Normal
14108,PED-114107,20240513,3,6,70,1,2,869.73,1739.46,67.46,12.64,1659.36,1168.38,490.98,Normal
14109,PED-114108,20240513,14,1,98,1,4,7.77,31.1,1.64,0.51,28.95,12.51,16.44,Normal
14110,PED-114109,20240513,6,9,35,1,2,2511.51,5023.02,381.34,51.57,4590.12,3662.27,927.85,Normal
14111,PED-114110,20240514,5,8,159,1,2,1931.13,3862.26,350.24,65.75,3446.27,2596.9,849.37,Normal
14112,PED-114111,20240514,3,8,120,1,1,893.54,893.54,66.8,7.69,819.05,598.44,220.62,Normal
14113,PED-114112,20240514,11,4,14,3,3,669.18,2007.55,106.29,26.76,1874.5,1211.53,662.97,Normal
14114,PED-114113,20240514,9,9,128,3,1,394.37,394.37,30.03,10.51,353.83,245.86,107.97,Normal
14115,PED-114114,20240514,6,10,7,3,1,2677.68,2677.68,270.17,73.04,2334.47,1869.56,464.92,Normal
14116,PED-114115,20240514,14,10,151,2,10,7.82,78.18,1.42,2.34,74.41,30.79,43.62,Normal
14117,PED-114116,20240514,9,4,73,1,3,411.8,1235.39,38.32,20.1,1176.96,722.34,454.62,Normal
14118,PED-114117,20240514,3,7,50,2,4,857.85,3431.42,174.51,41.26,3215.65,2454.5,761.14,Normal
14119,PED-114118,20240514,6,4,69,1,2,2575.81,5151.62,412.1,105.87,4633.64,3634.01,999.64,Normal
14120,PED-114119,20240514,7,1,116,1,2,1334.63,2669.25,100.29,22.18,2546.79,2041.47,505.31,Normal
14121,PED-114120,20240514,3,8,50,3,1,967.0,967.0,98.71,4.85,863.43,614.48,248.95,Normal
14122,PED-114121,20240514,3,7,89,1,4,885.77,3543.1,215.71,99.26,3228.13,2331.45,896.68,Normal
14123,PED-114122,20240514,3,10,37,2,3,933.84,2801.52,46.18,33.83,2721.51,1757.74,963.77,Normal
14124,PED-114123,20240514,9,9,42,1,3,416.83,1250.48,54.42,18.23,1177.83,747.42,430.41,Normal
14125,PED-114124,20240514,13,5,27,2,10,29.92,299.15,16.89,0.53,281.73,124.05,157.68,Normal
14126,PED-114125,20240514,8,9,152,2,3,2049.3,6147.91,119.45,179.91,5848.54,4740.06,1108.48,Normal
14127,PED-114126,20240514,14,4,57,2,3,7.8,23.39,1.28,0.53,21.57,8.94,12.63,Normal
14128,PED-114127,20240514,10,1,147,3,3,370.0,1110.0,80.13,32.22,997.65,591.16,406.49,Normal
14129,PED-114128,20240514,14,9,26,2,5,8.11,40.54,02.04,0.14,38.35,15.71,22.64,Normal
14130,PED-114129,20240514,7,5,129,2,1,1503.56,1503.56,32.67,42.14,1428.75,1005.1,423.65,Normal
14131,PED-114130,20240514,5,4,84,2,2,1746.18,3492.36,163.44,79.74,3249.18,2494.96,754.22,Normal
14132,PED-114131,20240514,12,9,101,1,4,931.52,3726.09,218.7,30.99,3476.4,2468.97,1007.43,Normal
14133,PED-114132,20240514,3,4,29,2,2,877.75,1755.51,77.85,52.39,1625.27,1185.71,439.56,Normal
14134,PED-114133,20240514,5,9,10,3,2,1741.14,3482.28,236.41,19.47,3226.4,2492.36,734.04,Normal
14135,PED-114134,20240514,6,10,65,1,3,2716.33,8148.98,726.31,66.91,7355.76,5644.44,1711.32,Normal
14136,PED-114135,20240514,15,5,117,2,4,786.52,3146.06,125.87,73.67,2946.53,2199.0,747.53,Normal
14137,PED-114136,20240514,4,2,34,1,1,1316.47,1316.47,60.34,12.42,1243.71,951.29,292.42,Normal
14138,PED-114137,20240514,14,8,117,1,4,08.02,32.07,1.28,0.3,30.49,12.54,17.95,Normal
14139,PED-114138,20240514,5,6,22,1,2,1687.65,3375.31,298.59,18.21,3058.51,2473.16,585.34,Normal
14140,PED-114139,20240515,14,8,149,2,12,8.63,103.57,3.32,1.98,98.28,37.58,60.7,Normal
14141,PED-114140,20240515,9,8,18,2,1,447.31,447.31,19.6,9.81,417.9,250.54,167.36,Normal
14142,PED-114141,20240515,14,5,117,2,11,7.77,85.48,4.94,2.46,78.09,34.03,44.05,Normal
14143,PED-114142,20240515,12,9,118,1,3,995.71,2987.12,196.22,65.59,2725.31,1943.5,781.82,Normal
14144,PED-114143,20240515,14,9,42,2,4,8.3,33.2,0.65,0.59,31.97,12.55,19.42,Normal
14145,PED-114144,20240515,13,8,9,1,4,29.29,117.14,11.51,02.08,103.55,51.07,52.48,Normal
14146,PED-114145,20240515,9,8,42,2,5,414.99,2074.93,23.62,13.85,2037.45,1265.14,772.31,Normal
14147,PED-114146,20240515,8,8,135,1,1,2073.81,2073.81,138.27,36.97,1898.56,1548.18,350.38,Normal
14148,PED-114147,20240515,2,8,126,2,1,5063.16,5063.16,67.04,106.26,4889.86,3684.6,1205.27,Normal
14149,PED-114148,20240515,6,10,113,2,1,2732.7,2732.7,50.07,6.11,2676.52,1859.24,817.28,Normal
14150,PED-114149,20240515,3,4,151,2,4,909.72,3638.88,189.1,19.2,3430.58,2404.85,1025.72,Normal
14151,PED-114150,20240515,13,6,63,2,4,27.46,109.84,1.51,2.91,105.41,49.21,56.2,Normal
14152,PED-114151,20240515,14,6,60,2,9,8.11,73.01,4.12,0.4,68.49,28.1,40.39,Normal
14153,PED-114152,20240515,9,4,83,1,5,430.16,2150.82,210.05,27.24,1913.53,1236.83,676.7,Normal
14154,PED-114153,20240515,2,10,83,1,1,5202.34,5202.34,250.4,106.83,4845.1,3738.25,1106.85,Normal
14155,PED-114154,20240515,2,10,24,1,2,5160.39,10320.79,971.35,163.47,9185.97,7530.9,1655.07,Normal
14156,PED-114155,20240515,10,2,53,1,1,359.71,359.71,25.99,9.4,324.32,199.23,125.08,Normal
14157,PED-114156,20240515,1,8,79,1,3,4310.24,12930.71,902.6,159.21,11868.91,9287.47,2581.43,Normal
14158,PED-114157,20240515,9,5,130,1,3,398.9,1196.7,105.51,26.83,1064.36,729.07,335.29,Normal
14159,PED-114158,20240515,11,8,11,1,4,605.2,2420.79,176.45,41.0,2203.34,1622.69,580.66,Normal
14160,PED-114159,20240515,7,2,119,3,2,1471.11,2942.22,210.31,69.81,2662.11,2019.36,642.75,Normal
14161,PED-114160,20240515,15,3,109,2,2,828.2,1656.41,89.71,48.73,1517.97,1082.22,435.75,Normal
14162,PED-114161,20240515,12,3,87,1,2,959.81,1919.62,126.23,4.51,1788.88,1290.56,498.32,Normal
14163,PED-114162,20240515,16,10,152,3,1,392.96,392.96,29.96,3.78,359.22,253.31,105.9,Normal
14164,PED-114163,20240515,9,6,120,2,2,414.21,828.42,16.25,21.74,790.43,500.09,290.34,Normal
14165,PED-114164,20240515,13,8,121,2,10,29.58,295.81,8.47,2.62,284.73,125.0,159.73,Normal
14166,PED-114165,20240515,16,7,16,3,1,444.91,444.91,28.89,04.08,411.94,250.75,161.19,Normal
14167,PED-114166,20240515,2,5,102,1,3,5415.6,16246.79,1548.1,225.39,14473.3,11010.81,3462.49,Normal
14168,PED-114167,20240515,10,3,86,1,4,341.59,1366.37,121.98,4.25,1240.14,800.15,439.99,Normal
14169,PED-114168,20240516,9,6,144,3,1,391.66,391.66,41.03,6.62,344.01,248.67,95.34,Normal
14170,PED-114169,20240516,11,8,81,1,3,682.37,2047.12,127.24,48.01,1871.88,1207.54,664.35,Normal
14171,PED-114170,20240516,11,10,52,3,3,643.59,1930.77,137.58,7.0,1786.19,1239.19,547.0,Normal
14172,PED-114171,20240516,13,5,129,2,5,27.47,137.37,3.3,3.94,130.13,60.64,69.49,Normal
14173,PED-114172,20240516,16,6,53,2,5,396.17,1980.85,50.62,39.71,1890.52,1259.7,630.82,Normal
14174,PED-114173,20240516,6,7,52,3,2,2769.92,5539.83,419.93,83.01,5036.9,3618.87,1418.03,Normal
14175,PED-114174,20240516,9,5,94,2,5,405.66,2028.31,116.83,30.63,1880.85,1256.85,624.0,Normal
14176,PED-114175,20240516,6,10,85,1,1,2553.04,2553.04,241.14,55.61,2256.29,1813.3,443.0,Normal
14177,PED-114176,20240516,9,3,14,2,2,418.56,837.11,43.82,15.67,777.62,484.4,293.22,Normal
14178,PED-114177,20240516,8,10,59,1,1,2184.38,2184.38,65.75,22.96,2095.68,1592.29,503.39,Normal
14179,PED-114178,20240516,5,1,1,3,1,1870.38,1870.38,182.41,3.47,1684.5,1240.13,444.37,Normal
14180,PED-114179,20240516,10,9,38,1,3,362.3,1086.89,52.96,14.14,1019.79,605.93,413.86,Normal
14181,PED-114180,20240516,10,9,50,2,3,369.2,1107.59,21.51,17.86,1068.22,598.71,469.51,Normal
14182,PED-114181,20240516,14,2,53,2,13,7.99,103.92,5.86,1.85,96.2,38.94,57.26,Normal
14183,PED-114182,20240516,2,9,26,2,3,5461.12,16383.36,891.72,12.45,15479.2,11419.91,4059.28,Normal
14184,PED-114183,20240516,5,7,35,3,1,1794.6,1794.6,208.95,51.89,1533.75,1308.88,224.87,Normal
14185,PED-114184,20240516,3,7,157,2,3,851.21,2553.63,50.76,33.28,2469.6,1756.46,713.14,Normal
14186,PED-114185,20240516,10,1,143,2,2,369.86,739.72,27.76,3.38,708.58,386.49,322.09,Normal
14187,PED-114186,20240516,15,8,24,1,4,760.59,3042.36,265.48,55.48,2721.4,2147.31,574.09,Normal
14188,PED-114187,20240516,10,5,129,3,2,364.86,729.72,80.21,6.55,642.96,386.3,256.66,Normal
14189,PED-114188,20240516,15,8,48,2,3,780.18,2340.54,78.06,31.81,2230.67,1647.94,582.73,Normal
14190,PED-114189,20240516,8,6,12,2,2,2175.3,4350.6,229.19,32.64,4088.77,3203.36,885.41,Normal
14191,PED-114190,20240516,3,8,73,1,2,910.06,1820.13,177.98,42.64,1599.51,1166.44,433.08,Normal
14192,PED-114191,20240516,7,7,120,1,3,1328.88,3986.65,217.79,51.61,3717.26,2947.73,769.53,Normal
14193,PED-114192,20240516,11,10,83,1,3,673.24,2019.71,73.91,20.25,1925.55,1198.66,726.89,Normal
14194,PED-114193,20240516,9,10,153,2,2,447.15,894.3,48.22,12.22,833.85,502.34,331.51,Normal
14195,PED-114194,20240516,2,8,117,2,2,4804.08,9608.16,486.3,128.41,8993.45,7535.35,1458.1,Normal
14196,PED-114195,20240516,14,3,77,1,7,7.99,55.95,4.37,0.85,50.73,21.68,29.05,Normal
14197,PED-114196,20240516,12,9,38,3,4,1055.86,4223.43,280.19,36.83,3906.41,2489.61,1416.8,Normal
14198,PED-114197,20240516,3,9,38,2,1,947.07,947.07,46.02,21.58,879.47,596.29,283.19,Normal
14199,PED-114198,20240516,3,8,160,2,4,951.44,3805.76,164.29,77.61,3563.86,2425.03,1138.83,Normal
14200,PED-114199,20240516,13,8,96,2,3,30.01,90.04,1.78,1.24,87.02,37.72,49.3,Normal
14201,PED-114200,20240516,1,8,50,1,2,4173.88,8347.76,585.54,95.02,7667.2,6160.41,1506.79,Normal
14202,PED-114201,20240516,12,10,83,1,3,964.82,2894.47,204.92,24.77,2664.78,1848.08,816.7,Normal
14203,PED-114202,20240516,14,6,144,2,16,7.82,125.19,7.48,2.25,115.47,48.93,66.54,Normal
14204,PED-114203,20240516,12,3,1,1,2,1039.43,2078.87,100.49,9.65,1968.73,1277.95,690.78,Normal
14205,PED-114204,20240517,5,8,137,1,3,1873.15,5619.46,271.71,62.24,5285.52,3885.82,1399.7,Normal
14206,PED-114205,20240517,9,3,77,1,3,396.29,1188.86,39.87,7.94,1141.05,744.93,396.12,Normal
14207,PED-114206,20240517,11,7,156,2,3,611.01,1833.02,75.53,28.82,1728.67,1249.4,479.27,Normal
14208,PED-114207,20240517,11,8,20,2,3,627.26,1881.77,106.22,12.82,1762.73,1194.82,567.91,Normal
14209,PED-114208,20240517,6,3,87,1,3,2478.63,7435.89,729.64,105.29,6600.97,5589.83,1011.13,Normal
14210,PED-114209,20240517,12,8,50,2,1,912.48,912.48,45.45,4.5,862.53,620.72,241.81,Normal
14211,PED-114210,20240517,13,6,119,2,8,28.29,226.35,8.36,5.13,212.87,100.59,112.28,Normal
14212,PED-114211,20240517,16,10,85,2,5,424.7,2123.52,113.56,42.09,1967.87,1287.52,680.35,Normal
14213,PED-114212,20240517,11,10,28,2,3,662.16,1986.47,100.99,7.46,1878.02,1205.19,672.83,Normal
14214,PED-114213,20240517,5,6,120,1,1,1790.86,1790.86,137.37,06.03,1647.46,1280.06,367.39,Normal
14215,PED-114214,20240517,3,8,17,2,1,890.21,890.21,47.09,1.57,841.56,611.16,230.4,Normal
14216,PED-114215,20240517,15,7,139,3,3,732.76,2198.29,110.87,42.17,2045.26,1560.98,484.28,Normal
14217,PED-114216,20240517,5,7,158,2,2,1849.35,3698.7,198.36,100.04,3400.3,2476.77,923.53,Normal
14218,PED-114217,20240517,16,5,55,3,1,420.18,420.18,33.29,6.7,380.18,261.87,118.31,Normal
14219,PED-114218,20240517,3,2,127,2,4,960.24,3840.96,179.89,91.48,3569.58,2371.26,1198.32,Normal
14220,PED-114219,20240517,8,10,32,1,1,2058.71,2058.71,126.0,0.25,1932.47,1606.3,326.17,Normal
14221,PED-114220,20240517,2,10,125,2,3,5343.4,16030.19,441.54,405.09,15183.56,11165.75,4017.81,Normal
14222,PED-114221,20240517,2,6,141,2,3,5319.29,15957.87,487.48,119.74,15350.66,11050.85,4299.81,Normal
14223,PED-114222,20240517,14,7,157,2,3,7.81,23.43,1.13,0.68,21.62,9.22,12.4,Normal
14224,PED-114223,20240517,5,6,158,2,3,1746.18,5238.53,216.04,98.78,4923.71,3753.74,1169.97,Normal
14225,PED-114224,20240517,13,8,46,1,7,29.99,209.95,9.79,2.56,197.6,88.19,109.41,Normal
14226,PED-114225,20240517,13,1,143,2,14,26.35,368.89,11.41,7.83,349.65,175.28,174.38,Normal
14227,PED-114226,20240517,3,10,125,2,2,943.97,1887.95,44.29,27.12,1816.53,1206.92,609.61,Normal
14228,PED-114227,20240517,1,5,129,2,2,4386.32,8772.64,134.38,261.02,8377.24,6175.13,2202.11,Normal
14229,PED-114228,20240517,12,6,60,1,1,1041.07,1041.07,55.69,10.5,974.88,649.92,324.96,Normal
14230,PED-114229,20240517,4,8,160,3,3,1416.05,4248.15,506.58,60.75,3680.81,2789.43,891.39,Normal
14231,PED-114230,20240517,12,1,30,2,4,1027.98,4111.91,162.42,50.12,3899.37,2518.74,1380.63,Normal
14232,PED-114231,20240517,15,4,140,1,2,788.72,1577.44,52.08,6.55,1518.81,1090.76,428.05,Normal
14233,PED-114232,20240517,1,6,13,2,3,3976.86,11930.57,654.26,112.47,11163.84,9289.16,1874.68,Normal
